"dates","GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted"
"2012-08-08",319.844849,323.25827,319.56958,321.436432,2641756,321.436432
"2012-08-09",322.577576,323.508514,321.081085,321.49649,2138459,321.49649
"2012-08-10",319.614624,321.441437,318.383392,321.32132,2866331,321.32132
"2012-08-13",324.034027,330.405396,323.663666,330.335327,6529264,330.335327
"2012-08-14",329.954956,336.761749,329.829834,334.664673,7316077,334.664673
"2012-08-15",335.475464,337.462463,332.382385,334.104095,4816579,334.104095
"2012-08-16",334.089081,337.657654,333.873871,336.771759,3431965,336.771759
"2012-08-17",337.3974,338.963959,336.186188,338.908905,4351045,338.908905
"2012-08-20",338.088074,339.77478,336.666656,338.108093,3512684,338.108093
"2012-08-21",336.891907,339.339325,331.416412,335.090088,4439956,335.090088
"2012-08-22",334.024017,340.640656,333.683685,338.928925,3814582,338.928925
"2012-08-23",337.472473,340.580566,335.835846,338.738739,3564832,338.738739
"2012-08-24",338.138153,340.565552,337.37738,339.654663,2850347,339.654663
"2012-08-27",331.826813,336.336334,329.949951,334.944946,5222173,334.944946
"2012-08-28",332.832825,339.149139,332.702698,338.963959,4113083,338.963959
"2012-08-29",339.024017,344.839844,338.413422,344.349335,5974619,344.349335
"2012-08-30",342.462463,344.039032,340.43042,341.181183,3250546,341.181183
"2012-08-31",342.342346,344.634644,340.360352,342.887878,4249946,342.887878
"2012-09-04",342.617615,342.842834,337.087097,340.86087,3775421,340.86087
"2012-09-05",340.340332,343.593597,339.909912,340.700714,3412984,340.700714
"2012-09-06",343.323334,350.295288,342.707703,350.050049,6080913,350.050049
"2012-09-07",350.350342,356.481476,349.184174,353.428436,6459534,353.428436
"2012-09-10",355.235229,356.761749,349.544556,350.735748,5114880,350.735748
"2012-09-11",349.329315,350.67569,345.845856,346.441437,3743852,346.441437
"2012-09-12",345.050049,347.802795,340.780792,345.785797,5279315,345.785797
"2012-09-13",346.891907,354.854858,345.615631,353.373383,5312682,353.373383
"2012-09-14",355.155151,356.856842,353.858856,355.19519,5231763,355.19519
"2012-09-17",354.409424,356.796783,352.852844,355.345337,3013583,355.345337
"2012-09-18",354.244232,359.689697,353.743744,359.499512,4129466,359.499512
"2012-09-19",359.1091,364.644653,358.563568,364.114105,6190403,364.114105
"2012-09-20",362.597595,366.056061,360.970978,364.424438,5808985,364.424438
"2012-09-21",366.471466,367.82782,365.425415,367.362366,12705482,367.362366
"2012-09-24",365.865875,375.395386,365.490479,375.065063,7120472,375.065063
"2012-09-25",376.901917,382.82782,374.204193,374.954956,12104883,374.954956
"2012-09-26",375.300293,381.001007,370.87088,377.107117,11334454,377.107117
"2012-09-27",380.355347,381.801788,376.201202,378.628632,7854338,378.628632
"2012-09-28",377.452454,380.030029,375.950958,377.627625,5561433,377.627625
"2012-10-01",379.904907,382.882874,378.48349,381.271271,6329664,381.271271
"2012-10-02",382.982971,383.378387,375.510498,378.873871,5574820,378.873871
"2012-10-03",378.238251,382.342346,376.476471,381.631622,4412183,381.631622
"2012-10-04",381.756744,385.330322,380.080078,384.409424,4903492,384.409424
"2012-10-05",385.740753,387.577576,382.887878,384.209198,5466328,384.209198
"2012-10-08",380.88089,382.17218,377.452454,379.299286,3913283,379.299286
"2012-10-09",380.21521,381.041046,371.636627,372.417419,6000394,372.417419
"2012-10-10",371.3013,374.13913,369.514526,372.652649,4075720,372.652649
"2012-10-11",376.826813,379.629639,375.520508,376.116119,4763032,376.116119
"2012-10-12",376.3013,377.812805,372.422424,372.747742,4803592,372.747742
"2012-10-15",371.341339,372.287292,365.715729,370.86087,6032162,370.86087
"2012-10-16",370.435425,373.868866,368.598602,372.722717,4112284,372.722717
"2012-10-17",372.347351,378.548553,370.500488,378.123108,4581214,378.123108
"2012-10-18",378.148163,380.090088,338.338348,347.847839,24859915,347.847839
"2012-10-19",353.143158,353.703705,336.336334,341.236237,22941436,341.236237
"2012-10-22",340.845856,342.657654,335.185181,339.674683,8103089,339.674683
"2012-10-23",336.341339,344.009003,336.336334,340.515503,5827367,340.515503
"2012-10-24",343.743744,343.843842,337.972961,338.988983,4988007,338.988983
"2012-10-25",340.340332,341.341339,337.092102,339.219208,4797398,339.219208
"2012-10-26",338.588593,341.856842,335.935944,337.912903,3897698,337.912903
"2012-10-31",340.270264,340.840851,337.83783,340.490479,3070926,340.490479
"2012-11-01",340.090088,345.795807,339.699707,344.13913,4096100,344.13913
"2012-11-02",347.742737,348.123108,344.029022,344.304291,4644151,344.304291
"2012-11-05",342.59259,343.773773,338.118103,341.821808,3268528,341.821808
"2012-11-06",343.083069,343.593597,339.114105,341.201202,3162434,341.201202
"2012-11-07",337.83783,339.454468,333.578583,333.89389,4460135,333.89389
"2012-11-08",335.435425,336.081085,325.940948,326.471466,5188806,326.471466
"2012-11-09",327.652649,334.504517,325.475464,331.846832,6221972,331.846832
"2012-11-12",332.207214,335.235229,330.765778,333.283295,2808988,333.283295
"2012-11-13",331.831818,334.134125,329.444458,329.854858,3185212,329.854858
"2012-11-14",330.660675,331.421417,325.575562,326.601593,3333463,326.601593
"2012-11-15",325.325317,330.330322,322.272278,323.953949,3694102,323.953949
"2012-11-16",323.318329,326.836823,318.318329,323.91391,6869524,323.91391
"2012-11-19",328.178192,334.7948,328.093079,334.439453,4731664,334.439453
"2012-11-20",335.090088,339.339325,332.617615,335.320313,4173223,335.320313
"2012-11-21",334.829834,335.235229,330.530518,333.26828,4220176,333.26828
"2012-11-23",335.320313,335.335327,333.383392,334.319305,1843155,334.319305
"2012-11-26",333.553558,333.833832,329.839844,330.905914,4404791,330.905914
"2012-11-27",330.415405,337.83783,329.329315,335.690704,5012383,335.690704
"2012-11-28",334.339325,342.797791,332.277283,342.177185,6077916,342.177185
"2012-11-29",344.234222,347.297302,341.341339,346.29129,5547447,346.29129
"2012-11-30",346.001007,349.959961,343.188202,349.534546,6320873,349.534546
"2012-12-03",351.471466,353.298309,347.402405,347.972961,4380615,347.972961
"2012-12-04",347.847839,348.103088,343.193207,345.86087,3979417,345.86087
"2012-12-05",346.421417,347.597595,341.5065,344.254242,3721075,344.254242
"2012-12-06",344.13913,348.153168,342.597595,345.910919,2921675,345.910919
"2012-12-07",347.847839,348.788788,341.551544,342.447449,3834761,342.447449
"2012-12-10",343.038025,346.171173,342.237244,343.05304,2730667,343.05304
"2012-12-11",345.345337,351.31131,344.204193,348.788788,5369825,348.788788
"2012-12-12",349.964966,352.107117,347.087097,349.12912,4847148,349.12912
"2012-12-13",358.318329,358.593597,350.125122,351.701691,6882910,351.701691
"2012-12-14",349.934937,354.264252,349.564575,351.331329,4255940,351.331329
"2012-12-17",353.103088,361.32132,352.362366,360.750763,6064729,360.750763
"2012-12-18",358.658661,364.914917,357.882874,360.895905,6003790,360.895905
"2012-12-19",360.715729,361.861847,358.6987,360.415405,3833363,360.415405
"2012-12-20",361.992004,362.687683,358.843842,361.541534,3310686,361.541534
"2012-12-21",357.342346,359.769775,355.615631,358.173187,7044948,358.173187
"2012-12-24",357.61261,357.947937,354.089081,355.105103,1680118,355.105103
"2012-12-26",354.389374,356.796783,351.556549,354.789795,2362435,354.789795
"2012-12-27",353.92392,354.77478,349.654663,353.498505,3291505,353.498505
"2012-12-28",351.196198,353.808807,350.355347,350.355347,2801196,350.355347
"2012-12-31",350.350342,355.640656,348.348358,354.044037,3990805,354.044037
"2013-01-02",360.070068,363.863861,358.633636,361.987,5077517,361.987
"2013-01-03",362.82782,366.331329,360.720734,362.197205,4631764,362.197205
"2013-01-04",365.035034,371.10611,364.204193,369.35434,5521473,369.35434
"2013-01-07",368.093079,370.060059,365.65567,367.742737,3308089,367.742737
"2013-01-08",368.138153,368.518524,362.577576,367.017029,3348848,367.017029
"2013-01-09",366.501495,369.544556,364.664673,369.429443,4045351,369.429443
"2013-01-10",371.786774,372.872864,367.117126,371.111115,3667729,371.111115
"2013-01-11",371.371368,371.586578,368.518524,370.365356,2567830,370.365356
"2013-01-14",368.868866,371.471466,361.53653,361.987,5722072,361.987
"2013-01-15",360.025024,367.867859,356.406403,362.82782,7847545,362.82782
"2013-01-16",361.561554,362.532532,357.1922,357.952942,4042753,357.952942
"2013-01-17",359.214203,360.180176,355.865875,356.016022,4418577,356.016022
"2013-01-18",355.535522,356.74173,351.016022,352.607605,6447146,352.607605
"2013-01-22",352.682678,353.02301,348.108093,351.786774,7577215,351.786774
"2013-01-23",368.363373,374.874878,368.263275,371.121124,11806382,371.121124
"2013-01-24",370.990997,378.793793,370.625641,377.482483,6758635,377.482483
"2013-01-25",375.760773,379.619629,375.500488,377.212219,4447348,377.212219
"2013-01-28",376.256256,378.178192,374.319305,375.740753,3250946,375.740753
"2013-01-29",373.748749,378.853851,373.643646,377.217224,3490706,377.217224
"2013-01-30",377.247253,380.855865,376.831818,377.292297,3462534,377.292297
"2013-01-31",375.630646,379.189178,375.500488,378.223236,3265132,378.223236
"2013-02-01",379.479492,388.68869,379.429443,388.188202,7484708,388.188202
"2013-02-04",384.229218,385.620636,379.514526,379.889893,6074919,379.889893
"2013-02-05",380.945953,385.940948,380.115112,383.253265,3737659,383.253265
"2013-02-06",379.914917,386.866852,379.629639,385.470459,4152044,385.470459
"2013-02-07",385.235229,389.7948,383.133148,387.362366,5674720,387.362366
"2013-02-08",390.455444,393.728729,390.170166,393.078064,6034160,393.078064
"2013-02-11",389.5896,391.891907,387.262268,391.601593,4331264,391.601593
"2013-02-12",391.266266,394.34433,390.075073,390.740753,3714282,390.740753
"2013-02-13",390.455444,393.068054,390.375366,391.821808,2394004,391.821808
"2013-02-14",390.255249,394.764771,389.274261,394.304291,3467129,394.304291
"2013-02-15",394.094086,397.027039,393.928925,396.841827,5454140,396.841827
"2013-02-19",398.393402,403.9039,398.038025,403.828827,5857736,403.828827
"2013-02-20",403.05304,404.889893,396.29129,396.626617,5522872,396.626617
"2013-02-21",399.399414,403.128113,396.006012,398.163177,7005787,398.163177
"2013-02-22",400.030029,401.026031,397.297302,400.255249,4103692,400.255249
"2013-02-25",401.551544,404.609619,395.640656,395.780792,4603192,395.780792
"2013-02-26",397.897888,398.373383,392.59259,395.460449,4400595,395.460449
"2013-02-27",397.797791,402.777771,395.950958,400.290283,4048148,400.290283
"2013-02-28",400.950958,403.898895,400.915924,401.001007,4527068,401.001007
"2013-03-01",399.299286,403.973969,398.47348,403.498505,4346449,403.498505
"2013-03-04",403.05304,411.831818,402.902893,411.161163,5545649,411.161163
"2013-03-05",414.879883,420.495483,414.864868,419.719727,8080112,419.719727
"2013-03-06",420.935944,422.422424,414.819824,416.10611,5740254,416.10611
"2013-03-07",417.447449,418.728729,415.2052,416.716705,4101295,416.716705
"2013-03-08",417.667664,417.877869,412.937927,416.176178,5817976,416.176178
"2013-03-11",416.261261,420.270264,416.166168,417.82782,3186211,417.82782
"2013-03-12",415.770782,416.361359,412.247253,414.219208,4012583,414.219208
"2013-03-13",414.364349,415.760773,411.566559,413.068054,3279317,413.068054
"2013-03-14",413.908905,413.908905,409.104095,411.181183,3299098,411.181183
"2013-03-15",409.659668,410.560547,407.077087,407.557556,6193201,407.557556
"2013-03-18",402.902893,406.786774,401.136139,404.299286,3672923,404.299286
"2013-03-19",406.026031,410.035034,403.628632,406.066071,4192204,406.066071
"2013-03-20",408.823822,409.164154,406.126129,407.762756,2924672,407.762756
"2013-03-21",406.051056,408.868866,405.330322,406.036041,2952245,406.036041
"2013-03-22",407.777771,408.028015,405.22522,405.560547,2973424,405.560547
"2013-03-25",406.611603,410.025024,403.813812,405.22522,3420576,405.22522
"2013-03-26",407.157166,407.40741,404.299286,406.616608,2381416,406.616608
"2013-03-27",403.743744,403.9039,401.066071,401.73172,4322074,401.73172
"2013-03-28",402.3974,403.088074,397.047058,397.492493,4571024,397.492493
"2013-04-01",397.902893,401.52652,397.022034,400.996002,3610985,400.996002
"2013-04-02",402.672668,407.822815,402.402405,406.926941,4078917,406.926941
"2013-04-03",407.137146,407.507507,400.735748,403.50351,3473523,403.50351
"2013-04-04",402.527527,403.27829,396.046051,397.932922,4890305,397.932922
"2013-04-05",393.423431,393.888885,388.588593,391.916931,6860932,391.916931
"2013-04-08",389.764771,390.165161,384.584595,387.812805,5658536,387.812805
"2013-04-09",388.138153,392.267273,386.941956,389.214203,4310285,389.214203
"2013-04-10",391.851837,396.571564,388.388397,395.485474,3953243,395.485474
"2013-04-11",396.836823,396.94696,392.422424,395.590576,4053343,395.590576
"2013-04-12",396.391388,396.446442,391.856842,395.42041,3270127,395.42041
"2013-04-15",393.368378,398.898895,388.898895,391.356354,4901294,391.356354
"2013-04-16",393.68869,398.398407,392.352356,397.082092,3480516,397.082092
"2013-04-17",393.768768,395.815826,389.439453,391.671661,4069926,391.671661
"2013-04-18",393.068054,393.293304,381.011017,383.338348,6638355,383.338348
"2013-04-19",384.964966,402.122131,383.513519,400.335327,11594794,400.335327
"2013-04-22",400.700714,402.382385,387.887878,400.455444,5761033,400.455444
"2013-04-23",400.900909,408.158173,400.580566,404.35434,4580015,404.35434
"2013-04-24",404.459473,409.409424,404.404419,407.132141,3654542,407.132141
"2013-04-25",408.533539,408.643646,404.219208,404.954956,3980416,404.954956
"2013-04-26",404.204193,404.274261,398.68869,401.111115,4970425,401.111115
"2013-04-29",402.027039,411.761749,401.901917,409.939941,4596998,409.939941
"2013-04-30",409.909912,414.234222,409.249237,412.697693,4608787,412.697693
"2013-05-01",412.042053,412.772766,408.588593,410.625641,2907090,410.625641
"2013-05-02",410.460449,417.692688,409.934937,415.220215,4032563,415.220215
"2013-05-03",418.898895,423.823822,418.418427,423.283295,5020175,423.283295
"2013-05-06",424.554565,431.356354,424.554565,431.206207,4278317,431.206207
"2013-05-07",431.936951,432.367371,425.760773,429.044037,3914082,429.044037
"2013-05-08",428.928925,437.37738,426.881897,437.252258,4931663,437.252258
"2013-05-09",435.855865,440.270264,434.549561,436.176178,4396799,436.176178
"2013-05-10",438.093079,440.710724,436.51651,440.555542,3791605,440.555542
"2013-05-13",439.884888,441.676666,437.127136,439.204193,2894103,439.204193
"2013-05-14",439.189178,444.789795,439.009003,443.993988,3155441,443.993988
"2013-05-15",448.198212,458.648651,447.457458,458.403412,7963828,458.403412
"2013-05-16",459.959961,460.450439,451.456451,452.38739,6412781,452.38739
"2013-05-17",455.465454,457.202209,450.710724,455.045044,5578416,455.045044
"2013-05-20",452.952942,460.760773,452.952942,454.719727,4540855,454.719727
"2013-05-21",454.464478,456.286285,449.254242,453.938934,3962034,453.938934
"2013-05-22",451.73172,455.110107,443.883881,445.155151,5116079,445.155151
"2013-05-23",438.938934,445.425415,437.437439,441.836823,4545650,441.836823
"2013-05-24",438.068054,439.849854,435.940948,437.097107,4589006,437.097107
"2013-05-28",442.1922,446.51651,440.640656,441.07608,4510485,441.07608
"2013-05-29",438.293304,439.434448,432.577576,434.5896,4022773,434.5896
"2013-05-30",435.395386,439.889893,433.638641,435.815826,4237159,435.815826
"2013-05-31",434.494507,438.938934,434.194183,436.046051,3934861,436.046051
"2013-06-03",436.936951,437.422424,427.937927,434.249237,4946449,434.249237
"2013-06-04",434.359344,435.730743,427.462463,429.97998,3733463,429.97998
"2013-06-05",431.686676,435.160156,428.993988,430.280273,4209386,430.280273
"2013-06-06",432.582581,433.598602,424.034027,432.752747,5153042,432.752747
"2013-06-07",435.64566,440.44043,433.093079,440.305298,5343851,440.305298
"2013-06-10",441.491486,445.945953,440.485474,445.555542,4670924,445.555542
"2013-06-11",442.427429,443.943939,440.200195,440.345337,3511685,440.345337
"2013-06-12",443.173187,443.443451,435.260254,436.426422,4405190,436.426422
"2013-06-13",434.924927,440.270264,433.183197,438.938934,4135660,438.938934
"2013-06-14",440.490479,442.792786,437.502502,437.957947,4485510,437.957947
"2013-06-17",440.055054,445.160156,439.57959,443.568573,4288307,443.568573
"2013-06-18",444.769775,450.950958,444.619629,450.760773,4329466,450.760773
"2013-06-19",451.136139,455.875885,449.199188,450.790802,5825968,450.790802
"2013-06-20",447.442444,450.950958,442.097107,442.812805,6737256,442.812805
"2013-06-21",444.614624,445.385376,436.971985,440.905914,7956635,440.905914
"2013-06-24",436.376373,438.598602,432.057068,435.330322,6027766,435.330322
"2013-06-25",439.069061,440.280273,432.687683,433.533539,5101294,433.533539
"2013-06-26",437.312317,439.439453,435.720734,437.262268,3659137,437.262268
"2013-06-27",439.839844,442.787781,438.763763,438.973969,3849147,438.973969
"2013-06-28",437.887878,441.361359,437.532532,440.625641,4693901,440.625641
"2013-07-01",443.668671,446.486481,442.942932,444.384369,3446150,444.384369
"2013-07-02",445.545532,445.945953,439.074066,441.596588,3779217,441.596588
"2013-07-03",440.390381,445.030029,439.689697,443.658661,2091906,443.658661
"2013-07-05",445.450439,448.153168,444.114105,447.1922,3400396,447.1922
"2013-07-08",450.055054,453.588593,448.988983,452.997986,3935061,452.997986
"2013-07-09",455.955963,456.931946,449.439453,453.073059,3954841,453.073059
"2013-07-10",452.177185,456.026031,450.640656,453.448456,3413383,453.448456
"2013-07-11",456.95697,460.865875,454.714722,460.580566,5163232,460.580566
"2013-07-12",460.460449,461.961975,458.078064,461.961975,5131264,461.961975
"2013-07-15",462.61261,464.464478,458.638641,462.8078,3917079,462.8078
"2013-07-16",464.029022,464.449463,457.40741,460.265259,3962034,460.265259
"2013-07-17",460.960968,463.89389,458.608612,459.734741,3009188,459.734741
"2013-07-18",459.954956,460.460449,452.047058,455.795807,7261731,455.795807
"2013-07-19",443.748749,451.926941,438.243256,448.748749,14703881,448.748749
"2013-07-22",451.451447,456.791779,448.948944,455.805817,5800594,455.805817
"2013-07-23",455.805817,456.95697,450.235229,452.352356,4087309,452.352356
"2013-07-24",454.084076,455.605591,450.800812,451.901917,4152843,451.901917
"2013-07-25",447.382385,448.873871,443.48349,444.294281,5996198,444.294281
"2013-07-26",443.938934,445.44043,441.441437,443.118103,3551845,443.118103
"2013-07-29",442.892883,447.857849,440.885895,441.576569,3780016,441.576569
"2013-07-30",443.173187,448.253265,440.875885,445.905914,3507689,445.905914
"2013-07-31",446.941956,448.703705,443.533539,444.319305,4342653,444.319305
"2013-08-01",447.947937,452.727722,447.947937,452.562561,4272523,452.562561
"2013-08-02",452.17218,453.953949,450.86087,453.738739,3424372,453.738739
"2013-08-05",453.148163,453.213226,450.050049,452.952942,2616781,452.952942
"2013-08-06",452.797791,455.310303,448.313324,448.733734,3009188,448.733734
"2013-08-07",447.967957,449.674683,444.98999,445.770782,2755642,445.770782
"2013-08-08",448.193207,448.368378,443.088074,446.776764,2973024,446.776764
"2013-08-09",445.725739,448.208221,445.445435,445.650665,2644753,445.650665
"2013-08-12",443.89389,443.943939,441.266266,443.198212,2751246,443.198212
"2013-08-13",443.858856,444.694702,438.538544,441.066071,2836760,441.066071
"2013-08-14",439.624634,440.555542,434.014008,435.340332,4160236,435.340332
"2013-08-15",432.652649,432.892883,429.429443,430.260254,3734662,430.260254
"2013-08-16",431.071075,431.651642,428.6987,428.883881,3346850,428.883881
"2013-08-19",429.284271,436.436432,429.154144,433.25827,3618178,433.25827
"2013-08-20",434.609619,436.491486,432.202209,433.143158,2463534,433.143158
"2013-08-21",435.760773,438.89389,433.683685,435.100098,3511085,435.100098
"2013-08-22",436.786774,437.812805,435.560547,437.292297,1738060,437.292297
"2013-08-23",439.35434,439.439453,435.310303,435.540527,2152046,435.540527
"2013-08-26",435.435425,437.887878,433.458466,433.628632,2102895,433.628632
"2013-08-27",430.240234,432.297302,424.374359,425.500488,3464732,425.500488
"2013-08-28",425.550537,428.133148,424.309296,424.699707,2657140,424.699707
"2013-08-29",424.959961,430.620636,424.719727,428.143158,2954043,428.143158
"2013-08-30",428.308319,429.449463,423.203217,423.873871,3719477,423.873871
"2013-09-03",427.607605,433.528534,427.402405,430.620636,4091105,430.620636
"2013-09-04",430.605591,437.187195,428.013,436.251251,4078318,436.251251
"2013-09-05",437.187195,440.380371,436.241241,440.220215,2580017,440.220215
"2013-09-06",441.661652,442.332336,437.307312,440.230225,3120077,440.230225
"2013-09-09",442.307312,445.320313,441.651642,444.469482,2466731,444.469482
"2013-09-10",445.455444,446.446442,442.442444,444.779785,2572625,444.779785
"2013-09-11",444.714722,448.933929,443.48349,448.543549,3217979,448.543549
"2013-09-12",449.149139,449.399414,445.450439,446.97699,2188809,446.97699
"2013-09-13",447.697693,448.2883,442.862854,444.97998,2648149,444.97998
"2013-09-16",448.548553,448.948944,442.877869,444.32431,2670327,444.32431
"2013-09-17",444.149139,444.639648,440.940948,443.498505,2516281,443.498505
"2013-09-18",443.618622,452.437439,441.97699,452.112122,3865531,452.112122
"2013-09-19",453.448456,453.448456,448.148163,449.644653,3192604,449.644653
"2013-09-20",449.644653,452.517517,448.25827,452.007019,8681909,452.007019
"2013-09-23",448.523529,451.246246,443.04303,443.693695,3551245,443.693695
"2013-09-24",443.693695,445.495483,441.141144,443.863861,2970626,443.863861
"2013-09-25",443.718719,443.718719,438.238251,439.054047,3294702,439.054047
"2013-09-26",439.5896,441.816803,437.937927,439.524536,2517280,439.524536
"2013-09-27",437.847839,439.199188,436.091095,438.633636,2515082,438.633636
"2013-09-30",434.974976,440.86087,434.5896,438.393402,3441355,438.393402
"2013-10-01",440.565552,444.279266,440.465454,443.943939,3366230,443.943939
"2013-10-02",441.806793,445.125122,439.349335,444.439453,2987609,444.439453
"2013-10-03",444.444458,447.497498,436.486481,438.48349,4229766,438.48349
"2013-10-04",437.937927,439.194183,435.435425,436.611603,2713284,436.611603
"2013-10-07",434.159149,437.432434,432.487488,433.303314,2584613,433.303314
"2013-10-08",433.093079,433.423431,426.241241,427.262268,3883513,427.262268
"2013-10-09",428.568573,431.756744,421.911926,428.358368,5297297,428.358368
"2013-10-10",432.352356,434.849854,430.535522,434.554565,4506089,434.554565
"2013-10-11",433.448456,437.177185,433.083069,436.431427,2814982,436.431427
"2013-10-14",433.763763,438.563568,433.128113,438.4935,2484713,438.4935
"2013-10-15",438.318329,443.25827,437.437439,441.446442,3180616,441.446442
"2013-10-16",443.378387,449.614624,442.447449,449.464478,4011185,449.464478
"2013-10-17",446.941956,448.898895,443.308319,444.839844,8504687,444.839844
"2013-10-18",488.778778,508.238251,487.487488,506.211212,23109667,506.211212
"2013-10-21",506.236237,510.01001,500.275269,502.152161,7249343,502.152161
"2013-10-22",503.002991,507.007019,498.393402,504.003998,4412783,504.003998
"2013-10-23",501.001007,517.892883,500.815826,516.221191,5321074,516.221191
"2013-10-24",516.451477,520.805786,512.912903,513.288269,4180016,513.288269
"2013-10-25",514.924927,514.924927,505.875885,508.108093,4056939,508.108093
"2013-10-28",508.108093,512.227234,507.002014,508.007996,2315083,508.007996
"2013-10-29",510.060059,518.989014,507.257263,518.638611,3206790,518.638611
"2013-10-30",519.234253,519.274292,513.513489,515.725708,2645552,515.725708
"2013-10-31",514.97998,521.281311,512.497498,515.805786,3276720,515.805786
"2013-11-01",516.411438,518.518494,513.063049,514.034058,2564033,514.034058
"2013-11-04",516.266296,516.701721,511.52652,513.568542,2275322,513.568542
"2013-11-05",510.685699,516.34137,509.219208,511.271271,2360437,511.271271
"2013-11-06",513.313293,514.014038,508.193207,511.886902,1823974,511.886902
"2013-11-07",511.816803,512.477478,504.32431,504.479492,3355841,504.479492
"2013-11-08",504.879883,509.759766,504.754761,508.523529,2579018,508.523529
"2013-11-11",505.260254,508.47348,504.504517,505.800812,2222975,505.800812
"2013-11-12",504.35434,509.289276,503.002991,506.396393,2433764,506.396393
"2013-11-13",503.878876,516.941956,503.753754,516.75177,3155641,516.75177
"2013-11-14",517.477478,520.395386,515.690674,518.133118,2331067,518.133118
"2013-11-15",517.952942,519.519531,515.670654,517.297302,2550047,517.297302
"2013-11-18",518.393372,524.894897,515.135132,516.291321,3515881,516.291321
"2013-11-19",516.376404,517.892883,512.037048,513.113098,2260937,513.113098
"2013-11-20",515.490479,517.197205,510.690704,511.666656,1925473,511.666656
"2013-11-21",514.014038,519.674683,513.513489,517.552551,2181416,517.552551
"2013-11-22",517.227234,518.603577,515.125122,516.461487,2505892,516.461487
"2013-11-25",519.099121,527.122131,518.028015,523.488464,3222774,523.488464
"2013-11-26",524.824829,531.281311,521.992004,529.734741,4568027,529.734741
"2013-11-27",531.54657,534.534546,530.530518,532.087097,2244953,532.087097
"2013-11-29",531.611633,533.843872,530.255249,530.325317,2383214,530.325317
"2013-12-02",532.287292,533.708679,525.905884,527.767761,2743654,527.767761
"2013-12-03",526.000977,532.252258,525.035034,527.157166,3348848,527.157166
"2013-12-04",526.211182,532.522522,525.525513,529.619629,2380817,529.619629
"2013-12-05",529.12915,530.360352,526.071045,529.199219,2265133,529.199219
"2013-12-06",535.43042,535.535522,530.570557,535.470459,2854742,535.470459
"2013-12-09",536.031006,541.696716,534.544556,539.609619,2962235,539.609619
"2013-12-10",538.613586,546.701721,538.363342,542.872864,3704092,542.872864
"2013-12-11",544.244263,546.206177,538.123108,539.184204,3420176,539.184204
"2013-12-12",540.325317,542.012024,535.035034,535.515503,3189807,535.515503
"2013-12-13",538.23822,538.683655,529.474487,530.925903,4320475,530.925903
"2013-12-16",532.532532,537.882874,531.53656,537.027039,3200796,537.027039
"2013-12-17",536.94696,540.920898,534.724731,535.465454,3068329,535.465454
"2013-12-18",536.461487,543.018005,530.050049,542.917908,4416179,542.917908
"2013-12-19",540.925903,546.541565,540.080078,543.653625,3328069,543.653625
"2013-12-20",544.694702,551.136108,544.544556,550.86084,6516677,550.86084
"2013-12-23",554.474487,558.458435,553.113098,558.108093,3439757,558.108093
"2013-12-24",558.04303,558.178162,554.604614,556.476501,1466932,556.476501
"2013-12-26",557.562561,560.060059,554.899902,559.289307,2672924,559.289307
"2013-12-27",560.560547,560.700684,557.027039,559.759766,3136261,559.759766
"2013-12-30",560.730713,560.810791,555.065063,555.285278,2469728,555.285278
"2013-12-31",556.676697,561.061035,553.683655,560.915894,2713084,560.915894
"2014-01-02",558.288269,559.434448,554.684692,557.117126,3639157,557.117126
"2014-01-03",558.058044,559.024048,553.018005,553.05304,3330067,553.05304
"2014-01-06",557.062073,559.98999,553.773804,559.219238,3535061,559.219238
"2014-01-07",563.063049,570.415405,561.141113,570,5100095,570
"2014-01-08",573.573547,574.234253,567.212219,571.186157,4480515,571.186157
"2014-01-09",572.292297,572.682678,563.343323,565.685669,4164831,565.685669
"2014-01-10",570.110107,570.110107,561.686707,565.65564,4282713,565.65564
"2014-01-13",563.798828,574.029053,559.144165,562.052063,4832962,562.052063
"2014-01-14",569.544556,576.07605,564.609619,575.275269,4960235,575.275269
"2014-01-15",577.072083,578.078064,572.467468,574.884888,3896500,574.884888
"2014-01-16",575.125122,579.544556,574.574585,578.68866,3364432,578.68866
"2014-01-17",579.004028,580.895874,572.672668,575.84082,5397197,575.84082
"2014-01-21",581.046021,582.582581,576.226196,582.432434,3955840,582.432434
"2014-01-22",583.888916,584.529541,580.01001,583.093079,3139657,583.093079
"2014-01-23",580.580566,581.826843,577.762756,580.630615,3894302,580.630615
"2014-01-24",576.081055,577.352356,562.062073,562.477478,7777215,562.477478
"2014-01-27",563.613586,563.813843,541.676697,551.166138,8698493,551.166138
"2014-01-28",555.715698,563.438416,555.525513,562.067078,4415980,562.067078
"2014-01-29",560.120117,561.436462,550.260254,554.014038,4755040,554.014038
"2014-01-30",573.073059,576.821838,564.189209,568.263245,10172617,568.263245
"2014-01-31",586.261292,593.863892,576.141113,591.07605,11121467,591.07605
"2014-02-03",590.190186,591.451477,566.571594,567.282288,9129062,567.282288
"2014-02-04",569.564575,578.078064,569.074097,569.649658,5618176,569.649658
"2014-02-05",572.262268,575.960938,564.574585,572.17218,4784211,572.17218
"2014-02-06",576.141113,580.660645,574.349365,580.560547,3889307,580.560547
"2014-02-07",584.399414,589.539551,580.86084,589.309326,5267128,589.309326
